Si,Sj,Ei,Ej,Ii,Ij,Ri,Rj,Hi,Hj,Ui,Uj,Mi,Mj
5599088.470554178,22406737.910765357,115.28137466844683,461.3392986685507,537.1506458196254,2149.5987789380893,36400259.09742528,145590651.15115717,174.7902773110806,409.5845330696362,48.34150081369356,81.74182692107647,1.9368615953463593,0.45594343945504334
5599071.994506666,22406671.976018958,108.70114724575112,435.00618533609065,506.49185617135225,2026.9067607779905,36400312.81248987,145590866.11103508,164.81827236074358,386.2172208016885,45.58381444183154,77.07878753844446,1.8263121957867265,0.4299197557876179
5599056.458903396,22406609.80479366,102.4965210672156,410.1761735675931,477.58290000336723,1911.2173217674097,36400363.46167549,145591068.80171114,155.41501028745324,364.1826387594265,42.98338760164562,72.68166214696605,1.722072310982598,0.4053813521555981
5599041.81006396,22406551.182268288,96.64605628933995,386.7634642268799,450.3239142164736,1802.1308243041874,36400411.21996549,145591259.92344332,146.5480694710518,343.4048136429756,40.53125750974139,68.53529535682924,1.6237818600114489,0.38224346435348194
5599027.99737206,22406495.90588377,91.12953693117858,364.687155897758,424.6207340526942,1699.2704347191445,36400456.25235691,145591440.13652575,138.18687501617825,323.8120995665786,38.21897173543716,64.62539474611513,1.5311013083360103,0.3604261648608375
5599014.973100598,22406443.784643203,85.92790100677477,343.8709652841809,400.3845680336605,1602.2808224267817,36400498.71443032,145591610.06356922,130.30259370314556,305.3369318979012,36.03855918391106,60.938481795491214,1.4437104957791604,0.3398540869438289
5599002.6922467565,22406394.638451856,81.02317464674661,324.24296357441403,377.5316914316494,1510.8269332409398,36400538.75288712,145591770.29165146,122.86803490131791,287.9155950692135,33.98250272512444,57.46184560578801,1.3613075313144458,0.32045616448535635
5598991.1123764925,22406348.29749486,76.39840998119689,305.73532785747307,355.98315721783376,1424.5928326317285,36400576.506056264,145591921.3743448,115.85755710779937,271.4880035703134,32.04371337555148,54.18349924125376,1.283607750867608,0.302165386648188
5598980.193477908,22406304.601650413,72.03762656913892,288.28410673220213,335.6645234922898,1343.2806149400503,36400612.10437199,145592063.83362806,109.2469797931957,255.99749537746916,30.21550594496161,51.0921385501028,1.210342734540635,0.28491856652634573
5598969.897822992,22406263.3999365,67.92575617190305,271.8289992984773,316.5055964568886,1266.6093747924858,36400645.670824334,145592198.16168955,103.01350025410895,241.39063711459445,28.491576065428692,48.17710332230485,1.1412593798737856,0.26865612298801006
5598960.18983725,22406224.549989175,64.04859067956137,256.31314676633025,298.4401880455804,1194.3142371729327,36400677.32138398,145592324.82262704,97.13561518892453,227.6170402824743,26.86597852439438,45.428340652431636,1.0761190279534214,0.2533218749584972
5598951.035976783,22406187.917570625,60.39273301031778,241.6829359624465,281.40588737693463,1126.1454428089055,36400707.165402785,145592444.25405076,91.59304672941033,214.62918792925578,25.333106828008297,42.83637038280856,1.0146966393549735,0.23886284743458658
5598942.404612378,22406153.37610534,56.94555081309677,227.88781405465812,265.34384524130473,1061.8674857205042,36400735.30599152,145592556.86859503,86.3666726757154,202.38227117072887,23.887673925117692,40.392252509237004,0.9567800170815778,0.22522908856178112
5598934.265920215,22406120.806242727,53.695132813262866,214.88011385386028,250.1985708797936,1001.2582999593853,36400761.84037605,145592663.0553436,81.4384606965838,190.83403500226106,22.52469402619842,38.08755643817977,0.9021690738204362,0.21237349714410084
5598926.591778816,22406090.09544472,50.630247650545705,202.6148890893729,235.91774035446682,944.1084927342189,36400786.860233136,145592763.1811736,76.7914062700308,179.944632875725,21.239465455219626,35.91433199055931,0.8506751409912984,0.2002516599918771
5598919.35567187,22406061.137596905,47.74030506686738,191.04975908826913,222.45201584912928,890.2206212786716,36400810.452007174,145592857.59202287,72.40947415240998,169.67648954447355,20.02755447592832,33.86508205322652,0.8021203172051873,0.18882169854684377
5598912.532596613,22406033.832641855,45.015319309896284,180.14476232171927,209.75487527758983,839.4085109684582,36400832.69720876,145592946.614085,68.27754317577033,159.99417170746807,18.8847800373389,31.932736784735546,0.7563368538870396,0.17804412425573435
5598906.098977435,22406008.0862334,42.44587462581576,169.8622183120685,197.7824516118101,791.4966123359562,36400853.67269629,145593030.55493608,64.38135418470296,150.8642660101451,17.8071993863268,30.110629287326265,0.7131665759438056,0.16788170219369167
5598900.032584414,22405983.809410628,40.02309272202119,160.1665974232818,186.49338137579224,746.3193947647743,36400873.45094145,145593109.70459732,60.70746093454353,142.2552639846022,16.791094498165492,28.3924726619872,0.6724603354801545,0.15829932246719125
5598894.312456504,22405960.91829048,37.73860208727206,151.02439808465348,175.84866178261726,703.7207747729533,36400892.10027959,145593184.3365368,57.24318378286464,134.13745353527577,15.83295927862133,26.772338368164416,0.6340774966776936,0.14926387895295487
5598888.918829111,22405939.333777927,35.58450906324887,142.40403102338462,165.81151602180995,663.5535769125886,36400909.68514577,145593254.70861426,53.97656601569509,126.48281659855138,14.929487493840472,25.244635814111934,0.5978854500608988,0.14074415495459067
5598883.833065795,22405918.98129264,33.553370567521185,134.27571010586712,156.34726623227874,625.6790254260067,36400926.26629738,145593321.06397194,50.89633265887198,119.26493262576416,14.077561386734928,23.804093108060247,0.5637591544741539,0.13271071538251772
5598879.037593875,22405899.790511314,31.638168373643296,126.61134941036676,147.4232137225551,589.9662649045795,36400941.901024,145593383.63187447,47.99185163339589,112.45888755888137,13.274240940908735,22.445738904326337,0.5315807051897478,0.12513580508520133
5598874.515843715,22405881.695124667,29.832284859478353,119.38446617534245,139.00852602502823,556.2919082961948,36400956.64334537,145593442.62850097,45.25309712164807,106.04118798687834,12.51675375536822,21.164885282213415,0.5012389266566873,0.1179932529809159
5598870.252191463,22405864.63260832,28.129480139928003,112.57008928795553,131.07413039442108,524.5396107016438,36400970.54419798,145593498.2576918,42.6706150188669,99.98968018848454,11.802485495339338,19.957111599064252,0.47262898848509605,0.11125838165923899
5598866.231905069,22405848.544006754,26.523870505031276,106.14467299647661,123.59261338296457,494.59966748907055,36400983.651611015,145593550.71165287,40.235490351395285,94.28347378364674,11.128970886477285,18.81824926214978,0.4456520433410317,0.10490792214032876
5598862.441093384,22405833.3737296,25.009908088909434,100.08601554835923,116.53812614567437,466.3686353394588,36400996.01087236,145593600.17161962,37.93931654992367,88.90286973178715,10.493885221605339,17.744367367205932,0.4202148855020796,0.09891993349781411
5598858.866658156,22405819.069359567,23.582361699288754,94.37318247277754,109.88629514888882,439.74897491518476,36401007.66468497,145593646.80848315,35.774166472288044,83.8292924297787,9.895036350867368,16.731759154386456,0.3962296288952929,0.09327372706789178
5598855.496248774,22405805.5814713,22.236298741345507,88.98643424248236,103.6141379738577,414.6487139182218,36401018.653314486,145593690.78338066,33.732565076359805,79.04522567656606,9.330357127827508,15.776929235187989,0.3736134035062221,0.08794979498303696
5598852.318219594,22405792.86346063,20.96706817340037,83.90715806496847,97.69998392474102,390.9811293748961,36401029.014728285,145593732.24825206,31.807463649204138,74.53415228457709,8.797898285606658,14.876581546534885,0.3522880691111162,0.08292974278364437
5598849.321589697,22405780.871383514,19.770284435556462,79.11780356722102,92.123399166947,368.6644480504002,36401038.78472668,145593771.346365,29.99221550400535,70.28049713053986,8.295821718613793,14.027607990694252,0.3321799453441195,0.07819622587497924
5598846.49600495,22405769.563804217,18.641812295738564,74.60182215176795,86.86511613736359,347.62156395880436,36401047.997066595,145593808.2128098,28.280553061278432,66.2695734500855,7.822394146815622,13.227077722034464,0.31321955716761984,0.07373288961008005
5598843.831702226,22405758.901652124,17.57775256076213,70.3436098144559,81.90696698277495,327.7797719932775,36401056.68357821,145593842.9749662,26.666566235623417,62.487532191618165,7.375981140795507,12.47222704385103,0.2953413948670362,0.06952431279176088
5598841.319475671,22405748.84808675,16.574428603050855,66.32845322633305,77.23182079664988,309.07051675684096,36401064.87427491,145593875.7529434,25.14468205374855,58.92131425540633,6.95504148708601,11.760449880569489,0.27848368774143484,0.0655559543986555
5598838.950644897,22405739.368370436,15.628373656440875,62.542478893304725,72.82352443759507,291.42915572642346,36401072.59745699,145593906.65999508,23.70964543370494,55.558605453730934,6.558121874423332,11.089288792602987,0.2625881907086096,0.0618141033513682
5598836.717024986,22405730.429748334,14.73631883716791,58.972605217865876,68.66684672512373,274.79473593244205,36401079.87980943,145593935.80291066,22.35650105925346,52.38779403724739,6.183851882669944,10.456426502998909,0.24759998308782324,0.0582858311452847
5598834.610898207,22405722.00133521,13.895181848640323,55.60649729724524,64.74742582004494,259.109783382771,36401086.74649411,145593963.28238425,21.080576287037715,49.39793064151294,5.830939257187733,9.859677906760748,0.23346727886542074,0.054958947186488416
5598832.6249873545,22405714.05400875,13.102056330964327,52.432524301753844,61.05171960776851,244.32010450394296,36401093.22123669,145593989.1933626,19.877465027777323,46.57869051592746,5.498165452421359,9.296982535384151,0.22014124778815283,0.05182195667655421
5598830.752430601,22405706.560308903,12.354201818416064,49.43971928604857,57.56695891318453,230.37459891389943,36401099.326408654,145594013.62537304,18.743012546035832,43.92033790516208,5.184381429373657,8.766397450705206,0.20757584666641296,0.0488640209007886
5598828.986757786,22405699.49434304,11.649034270156479,46.61774129442994,54.28110338554929,217.2250828797192,36401105.08310454,145594036.66283292,17.673301126268385,41.41369246053365,4.888503692524832,8.266090543630115,0.19572766030482744,0.04607491978277989
5598827.321868061,22405692.831696443,10.984117141466088,43.95683962922199,51.18279990102565,204.82612285063325,36401110.51121488,145594058.3853412,16.66463655582647,39.050097565747635,4.609510552567888,7.794334214703048,0.18455575151086762,0.04344501657594384
5598825.75200881,22405686.54934799,10.357152964644868,41.44782015875783,48.2613433392163,193.13487849141433,36401115.629494876,145594078.86795348,15.713535378400938,36.8213904680022,4.346438602106899,7.349499414778103,0.17402151966348725,0.04096522457012665
5598824.271755771,22405680.625590567,9.765975410483904,39.082013548543486,45.50663959822364,182.11095467402447,36401120.45562921,145594098.18144134,14.816712874029244,34.71987411164403,4.098379392195137,6.930050025296277,0.16408856735333543,0.03862697569828287
5598822.875994297,22405675.0399561,9.208541802876303,36.8512453058192,42.90917072049806,171.71626191633072,36401125.00629317,145594116.39253682,13.97107172428774,32.738290577412194,3.864476298278996,6.534537558833331,0.1547225746339604,0.03642219093480489
5598821.559901678,22405669.77314481,8.682926060700886,34.7478075340043,40.45996200902351,161.9148847858615,36401129.29721024,145594133.564163,13.173691323643094,30.869796035821132,3.643921564763567,6.161596161683398,0.14589118044969343,0.034343252383266146
5598820.318930484,22405664.806958538,8.187312042588854,32.764432299421074,38.15055102026134,152.6729578140762,36401133.34320644,145594149.75565147,12.421817700156778,29.10793712843533,3.435953518028832,5.8099379012798416,0.13756387083067995,0.032382976957172294
5598819.148792847,22405660.124237858,7.71998727157584,30.8942665182648,35.97295832675297,143.95854849255278,36401137.158261545,145594165.02294725,11.712854010830275,27.446628695694628,3.2398539383036997,5.478348322232746,0.12971187346888857,0.030534591562815242
5598818.045445646,22405655.708802797,7.279337017954711,29.130848277041032,33.91965994839284,135.74154694695045,36401140.75555738,145594179.4188021,11.044351578853671,25.880132774576943,3.0549455813506494,5.165682255684812,0.12230805831096013,0.02879170969851056
5598817.005076541,22405651.545396913,6.863838719882241,27.4680845046448,31.9835613571445,127.9935619076636,36401144.14752337,145594192.99295682,10.414001441883073,24.403038793750454,2.8805898414282747,4.87085986755753,0.11532684382453567,0.027148309389390092
5598816.024090794,22405647.6196346,6.4720567224600485,25.9002299189275,30.157972965406497,120.6878226178262,36401147.34587951,145594205.792313,9.81962638222933,23.010244897984297,2.7161845474843958,4.592862932080169,0.1087441086142913,0.02559871238153272
5598815.099098855,22405643.91795136,6.10263731711075,24.421867175001566,28.436587013357858,113.79908633982907,36401150.361676805,145594217.86109528,9.259173411497763,21.696940337470355,2.5611618849902014,4.330731317768264,0.1025371080823821,0.024137564523565243
5598814.226904645,22405640.427556954,5.754304064107993,23.027888146685807,26.813455775444222,107.30355114084648,36401153.205335505,145594229.2410039,8.730706683781664,20.458588861371382,2.414986436257701,4.083559673748431,0.09668439584541673,0.022759817267965814
5598813.404494514,22405637.136391196,5.425853382097553,21.713476276410137,25.282971010721397,101.178773656099,36401155.88668108,145594239.971359,8.232400812986619,19.290913058365327,2.2771533324900615,3.8504943050150526,0.09116574963651036,0.021460710228169297
